X1,X2,Y1,Y2
-368.973053,629.4708211,0.315880776,-4.426343864
-364.5467091,629.1549403,0.394975084,-4.585248243
-359.9614609,628.7599652,0.474069391,-4.744152622
-355.2173082,628.2858959,0.553163698,-4.903057002
-350.3142512,627.7327322,0.632258006,-5.061961381
-345.2522899,627.1004742,0.711352313,-5.22086576
-340.0314241,626.3891218,0.811352313,-5.18086576
-334.8505583,625.5777695,0.911352313,-5.14086576
-329.7096926,624.6664172,1.011352313,-5.10086576
-324.6088268,623.6550649,1.111352313,-5.06086576
-319.5479611,622.5437126,1.211352313,-5.02086576
-314.5270953,621.3323603,1.311352313,-4.98086576
-309.5462295,620.021008,1.411352313,-4.94086576
-304.6053638,618.6096557,1.49044662,-5.099770139
-299.5055936,617.119209,1.569540928,-5.258674518
-294.2469191,615.5496681,1.648635235,-5.417578897
-288.8293402,613.9010329,1.727729542,-5.576483276
-283.2528569,612.1733033,1.80682385,-5.735387655
-277.5174693,610.3664795,1.885918157,-5.894292034
-271.6231773,608.4805613,1.965012464,-6.053196413
-265.5699808,606.5155489,2.044106772,-6.212100792
-259.3578801,604.4714421,2.123201079,-6.371005171
-252.9868749,602.348241,2.223201079,-6.331005171
-246.6558697,600.1250399,2.323201079,-6.291005171
-240.3648645,597.8018388,2.423201079,-6.251005171
-234.1138594,595.3786378,2.523201079,-6.211005171
-227.9028542,592.8554367,2.623201079,-6.171005171
-221.731849,590.2322356,2.723201079,-6.131005171
-215.6008439,587.5090345,2.795366459,-6.289058785
-209.3117851,584.7136681,2.860636823,-6.446020336
-202.8657647,581.8530312,2.919054485,-6.601649856
-196.2641149,578.9339768,2.970670106,-6.755709001
-189.5084059,575.9633067,3.015542635,-6.90796134
-182.6004445,572.947764,3.053739236,-7.058172644
-175.5422719,569.8940248,3.085335207,-7.206111168
-168.3361607,566.8086896,3.110413889,-7.351547939
-160.9846128,563.6982757,3.110413889,-7.351547939
-153.6330648,560.5878618,3.110413889,-7.351547939
-146.2815169,557.4774479,3.110413889,-7.351547939
-138.929969,554.367034,3.110413889,-7.351547939
-131.578421,551.2566201,3.110413889,-7.351547939
-124.2268731,548.1462062,3.110413889,-7.351547939
-116.8753252,545.0357924,3.110413889,-7.351547939
-109.5237772,541.9253785,3.110413889,-7.351547939
-102.1722293,538.8149646,3.110413889,-7.351547939
-94.82068134,535.7045507,3.110413889,-7.351547939
-87.4691334,532.5941368,3.110413889,-7.351547939
-80.11758546,529.4837229,3.110413889,-7.351547939
-72.76603752,526.373309,3.110413889,-7.351547939
-65.41448958,523.2628951,3.110413889,-7.351547939
-58.06294165,520.1524812,3.110413889,-7.351547939
-50.71139371,517.0420674,3.110413889,-7.351547939
-43.35984577,513.9316535,3.110413889,-7.351547939
-36.00829783,510.8212396,3.110413889,-7.351547939
-28.65674989,507.7108257,3.110413889,-7.351547939
-21.30520195,504.6004118,3.110413889,-7.351547939
-13.95365401,501.4899979,3.030655079,-7.399222168
-6.554431846,498.4593428,3.030655079,-7.399222168
0.844790322,495.4286878,2.945218309,-7.434143487
8.278933808,492.4834694,2.857279784,-7.462547515
15.74148132,489.6261897,2.767068481,-7.484350914
23.22583224,486.8591212,2.674816142,-7.499478385
30.72531062,484.184305,2.580756997,-7.507862764
38.23317339,481.603548,2.485127477,-7.509445103
45.74261849,479.1184206,2.388165926,-7.504174738
53.24679323,476.7302546,2.290112312,-7.492009358
60.73880259,474.4401423,2.191207933,-7.472915051
68.21171764,472.2489344,2.091695123,-7.446866346
75.65858398,470.1572393,1.991816958,-7.413846245
83.07243023,468.1654223,1.891816958,-7.373846245
90.44627647,466.2736054,1.791938792,-7.326866346
97.77314282,464.4816666,1.692425982,-7.272915051
105.0460579,462.7892406,1.593521603,-7.212009358
112.2580672,461.195719,1.495467989,-7.144174738
119.402242,459.700251,1.398506439,-7.069445103
126.4716871,458.3017445,1.302876919,-6.987862764
133.4595498,456.9988676,1.208817773,-6.899478385
140.3590282,455.7900499,1.116565434,-6.804350914
147.1633791,454.6734844,1.026354131,-6.702547515
153.8659266,453.6471303,0.938415607,-6.594143487
160.4600701,452.7087147,0.852978836,-6.479222168
166.9392923,451.8557359,0.770269744,-6.357874839
173.2971671,451.0854661,0.690510935,-6.23020061
179.5273678,450.3949552,0.613921416,-6.096306297
185.6236741,449.7810338,0.540716336,-5.956306297
191.5799803,449.2403174,0.471106717,-5.810322445
197.3903028,448.7692107,0.405299202,-5.658483864
203.0487867,448.3639115,0.343495803,-5.500926813
208.5497135,448.0204157,0.285893652,-5.337794518
213.887508,447.734522,0.232684764,-5.169236996
219.056745,447.5018373,0.184055799,-4.995410875
224.0521559,447.3177815,0.140187839,-4.816479201
228.8686351,447.1775936,0.101256165,-4.632611241
233.5012463,447.0763375,0.067430043,-4.443982276
237.9452286,447.0089074,0.038872521,-4.250773387
242.196002,446.9700349,0.015740226,-4.053171237
246.2491732,446.9542947,-0.001816824,-3.851367838
250.100541,446.9561115,-0.013655405,-3.645560323
253.7461014,446.9697669,-0.019639258,-3.435950704
257.1820521,446.9894062,-0.019639258,-3.222745623
260.4047977,447.0090454,-0.01353357,-3.006156105
263.4109538,447.022579,-0.0012078,-2.786397295
266.1973511,447.0237868,0.017444872,-2.563688204
268.7610393,447.0063419,0.042523553,-2.338251433
271.0992907,446.9638184,0.074119524,-2.110312909
273.2096036,446.8896989,0.112316125,-1.880101606
275.0897052,446.7773827,0.157188654,-1.647849266
276.7375545,446.6201941,0.208804275,-1.413790121
278.1513446,446.4113898,0.267221937,-1.178160601
279.3295052,446.1441679,0.332492302,-0.94119905
280.2707043,445.8116756,0.404657681,-0.703145437
280.9738497,445.4070179,0.483751989,-0.464241057
281.4380908,444.9232659,0.569800694,-0.224728247
281.662819,444.3534652,0.662820795,0.015149918
281.6476691,443.6906444,0.762820795,0.175149918
281.4725192,442.9278236,0.869800694,0.335028083
281.1374911,442.0580229,0.983751989,0.494540893
280.6429502,441.0742709,1.104657681,0.653445272
279.9895049,439.9696132,1.232492302,0.811498886
279.178006,438.7371209,1.367221937,0.968460437
278.2095456,437.369899,1.508804275,1.124089957
277.0854557,435.8610947,1.650386613,1.279719477
275.8057362,434.2107081,1.791968952,1.435348997
274.3703872,432.4187392,1.93355129,1.590978517
272.7794087,430.4851879,2.075133628,1.746608038
271.0328006,428.4100542,2.216715966,1.902237558
269.1305631,426.1933383,2.358298304,2.057867078
267.072696,423.83504,2.458298304,2.017867078
265.0548289,421.3767417,2.558298304,1.977867078
263.0769618,418.8184434,2.658298304,1.937867078
261.1390948,416.1601451,2.758298304,1.897867078
259.2412277,413.4018468,2.858298304,1.857867078
257.3833606,410.5435485,2.958298304,1.817867078
255.5654935,407.5852502,3.058298304,1.777867078
253.7876264,404.5269518,3.158298304,1.737867078
252.0497594,401.3686535,3.258298304,1.697867078
250.3518923,398.1103552,3.358298304,1.657867078
248.6940252,394.7520569,3.458298304,1.617867078
247.0761581,391.2937586,3.558298304,1.577867078
245.4982911,387.7354603,3.699880642,1.733496598
243.7647945,384.0355797,3.841462981,1.889126118
241.8756683,380.1941167,3.983045319,2.044755638
239.8309127,376.2110714,4.124627657,2.200385158
237.6305275,372.0864437,4.266209995,2.356014679
235.2745129,367.8202337,4.407792333,2.511644199
232.7628687,363.4124414,4.549374671,2.667273719
230.0955949,358.8630667,4.69095701,2.822903239
227.2726917,354.1721097,4.832539348,2.978532759
224.2941589,349.3395704,4.974121686,3.134162279
221.1599967,344.3654487,5.115704024,3.289791799
217.8702049,339.2497447,5.257286362,3.44542132
214.4247836,333.9924583,5.3988687,3.60105084
210.8237327,328.5935896,5.540451038,3.75668036
207.0670524,323.0531386,5.682033377,3.91230988
203.1547425,317.3711052,5.823615715,4.0679394
199.0868031,311.5474895,5.965198053,4.22356892
194.8632341,305.5822914,6.106780391,4.379198441
190.4840357,299.475511,6.248362729,4.534827961
185.9492077,293.2271483,6.389945067,4.690457481
181.2587503,286.8372032,6.389945067,4.690457481
176.5682928,280.4472582,6.389945067,4.690457481
171.8778353,274.0573131,6.389945067,4.690457481
167.1873778,267.667368,6.389945067,4.690457481
162.4969203,261.277423,6.389945067,4.690457481
157.8064629,254.8874779,6.389945067,4.690457481
153.1160054,248.4975328,6.389945067,4.690457481
148.4255479,242.1075878,6.389945067,4.690457481
143.7350904,235.7176427,6.389945067,4.690457481
139.0446329,229.3276976,6.389945067,4.690457481
134.3541755,222.9377526,6.389945067,4.690457481
129.663718,216.5478075,6.389945067,4.690457481
124.9732605,210.1578624,6.389945067,4.690457481
120.282803,203.7679174,6.389945067,4.690457481
115.5923455,197.3779723,6.389945067,4.690457481
110.9018881,190.9880272,6.389945067,4.690457481
106.2114306,184.5980821,6.389945067,4.690457481
101.5209731,178.2081371,6.389945067,4.690457481
96.83051561,171.818192,6.389945067,4.690457481
92.14005813,165.4282469,6.389945067,4.690457481
87.44960065,159.0383019,6.389945067,4.690457481
82.75914317,152.6483568,6.389945067,4.690457481
78.06868569,146.2584117,6.389945067,4.690457481
73.37822821,139.8684667,6.389945067,4.690457481
68.68777073,133.4785216,6.389945067,4.690457481
63.99731325,127.0885765,6.389945067,4.690457481
59.30685577,120.6986315,6.389945067,4.690457481
54.61639829,114.3086864,6.389945067,4.690457481
49.92594081,107.9187413,6.389945067,4.690457481
45.23548332,101.5287963,6.389945067,4.690457481
40.54502584,95.1388512,6.383961215,4.8200671
35.72495874,88.75488999,6.383961215,4.8200671
30.90489164,82.37092877,6.383961215,4.8200671
26.08482454,75.98696756,6.383961215,4.8200671
21.26475744,69.60300635,6.383961215,4.8200671
92.9068803,431.9,0,0
92.9068803,431.9,-0.1,0.04
92.8668803,432,-0.2,0
92.8668803,432.2,-0.3,0.04
92.8268803,432.5,-0.4,0
92.8268803,432.9,-0.5,0.04
92.7868803,433.4,-0.6,0
92.7868803,434,-0.7,0.04
92.7468803,434.7,-0.6,0
92.7468803,435.3,-0.5,0.04
92.7068803,435.8,-0.4,0
92.7068803,436.2,-0.3,0.04
92.6668803,436.5,-0.2,0
92.6668803,436.7,-0.1,0.04
92.6268803,436.8,-2.50E-16,0
92.6268803,436.8,0.1,0.04
92.5868803,436.7,0.2,0
92.5868803,436.5,0.3,0.04
92.5468803,436.2,0.4,0
92.5468803,435.8,0.3,0.04
92.5068803,435.5,0.2,0
92.5068803,435.3,0.1,0.04
92.4668803,435.2,-1.94E-16,0
92.4668803,435.2,-0.1,0.04
92.4268803,435.3,-0.2,0
92.4268803,435.5,-0.3,0.04
92.3868803,435.8,-0.4,0
92.3868803,436.2,-0.5,0.04
92.3468803,436.7,-0.4,0
92.3468803,437.1,-0.3,0.04
92.3068803,437.4,-0.2,0
92.3068803,437.6,-0.1,0.04
92.2668803,437.7,-2.50E-16,0
92.2668803,437.7,0.1,0.04
92.2268803,437.6,-2.50E-16,0
92.2268803,437.6,-0.1,0.04
92.1868803,437.7,-0.2,0
92.1868803,437.9,-0.3,0.04
92.1468803,438.2,-0.4,0
92.1468803,438.6,-0.5,0.04
92.1068803,439.1,-0.6,0
92.1068803,439.7,-0.7,0.04
92.0668803,440.4,-0.8,0
92.0668803,441.2,-0.9,0.04
92.0268803,442.1,-0.8,0
92.0268803,442.9,-0.7,0.04
91.9868803,443.6,-0.6,0
91.9868803,444.2,-0.5,0.04
91.9468803,444.7,-0.4,0
91.9468803,445.1,-0.3,0.04
91.9068803,445.4,-0.4,0
91.9068803,445.8,-0.5,0.04
91.8668803,446.3,-0.599878165,0.006979899
91.8599004,446.8998782,-0.699390975,-0.019068806
91.87896921,447.5992691,-0.798295355,0.041836887
91.83713232,448.3975645,-0.896348968,0.029671507
91.80746081,449.2939135,-0.993310519,0.024401142
91.78305967,450.287224,-1.088940039,0.025983481
91.75707619,451.376164,-1.182999184,0.03436786
91.72270833,452.5591632,-1.27705833,0.042752239
91.67995609,453.8362215,-1.17705833,0.002752239
91.67720385,455.0132799,-1.07705833,-0.037247761
91.71445161,456.0903382,-0.97705833,0.002752239
91.71169937,457.0673965,-0.87705833,-0.037247761
91.74894714,457.9444549,-0.77705833,0.002752239
91.7461949,458.7215132,-0.67705833,-0.037247761
91.78344266,459.3985715,-0.57705833,0.002752239
91.78069042,459.9756298,-0.47705833,-0.037247761
91.81793818,460.4526882,-0.37705833,0.002752239
91.81518594,460.8297465,-0.27705833,-0.037247761
91.8524337,461.1068048,-0.17705833,0.002752239
91.84968146,461.2838632,-0.07705833,-0.037247761
91.88692922,461.3609215,0.02294167,0.002752239
91.88417699,461.3379798,0.12294167,-0.037247761
91.92142475,461.2150381,0.22294167,0.002752239
91.91867251,460.9920965,0.32294167,-0.037247761
91.95592027,460.6691548,0.42294167,0.002752239
91.95316803,460.2462131,0.52294167,-0.037247761
91.99041579,459.7232715,0.62294167,0.002752239
91.98766355,459.1003298,0.72294167,-0.037247761
92.02491131,458.3773881,0.82294167,0.002752239
92.02215907,457.5544465,0.740232579,0.044099567
91.97805951,456.8142139,0.66047377,0.091773797
91.88628571,456.1537401,0.583884251,0.145668109
91.7406176,455.5698559,0.51067917,0.205668109
91.53494949,455.0591767,0.441069551,0.271651962
91.26329753,454.6181071,0.375262037,0.343490543
90.91980699,454.2428451,0.313458638,0.421047593
90.49875939,453.9293865,0.255856487,0.504179888
89.9945795,453.67353,0.202647598,0.59273741
89.40184209,453.4708824,0.154018633,0.686563532
88.71527856,453.3168637,0.254018633,0.646563532
88.06871503,453.0628451,0.354018633,0.606563532
87.4621515,452.7088265,0.454018633,0.566563532
86.89558797,452.2548078,0.554018633,0.526563532
86.36902444,451.7007892,0.654018633,0.486563532
85.8824609,451.0467706,0.754018633,0.446563532
85.43589737,450.2927519,0.854018633,0.406563532
85.02933384,449.4387333,0.954018633,0.366563532
84.66277031,448.4847147,1.054018633,0.326563532
84.33620678,447.430696,1.154018633,0.286563532
84.04964325,446.2766774,1.254018633,0.246563532
83.80307971,445.0226588,1.205389668,0.340389653
83.46269006,443.8172691,1.161521708,0.439321327
83.02336873,442.6557474,1.122590034,0.543189287
82.48017945,441.5331574,1.088763913,0.651818252
81.82836119,440.4443935,1.054937791,0.760447217
81.06791398,439.3894557,1.02111167,0.869076182
80.19883779,438.368344,0.987285549,0.977705147
79.22113265,437.3810584,1.087285549,0.937705147
78.2834275,436.2937729,1.187285549,0.897705147
77.38572235,435.1064873,1.287285549,0.857705147
76.5280172,433.8192018,1.387285549,0.817705147
75.71031206,432.4319162,1.487285549,0.777705147
74.93260691,430.9446307,1.587285549,0.737705147
74.19490176,429.3573451,1.687285549,0.697705147
73.49719662,427.6700596,1.787285549,0.657705147
72.83949147,425.8827741,1.887285549,0.617705147
72.22178632,423.9954885,1.987285549,0.577705147
71.64408117,422.008203,2.087285549,0.537705147
71.10637603,419.9209174,2.187285549,0.497705147
70.60867088,417.7336319,2.287285549,0.457705147
70.15096573,415.4463463,2.387285549,0.417705147
69.73326058,413.0590608,2.487285549,0.377705147
69.35555544,410.5717752,2.587285549,0.337705147
69.01785029,407.9844897,2.687285549,0.297705147
68.72014514,405.2972041,2.787285549,0.257705147
68.46243999,402.5099186,2.887285549,0.217705147
68.24473485,399.622633,2.987285549,0.177705147
68.0670297,396.6353475,3.087285549,0.137705147
67.92932455,393.5480619,3.187285549,0.097705147
67.8316194,390.3607764,3.287285549,0.057705147
67.77391426,387.0734908,3.387285549,0.017705147
67.75620911,383.6862053,3.487285549,-0.022294853
67.77850396,380.1989197,3.587285549,0.017705147
67.76079881,376.6116342,3.687285549,-0.022294853
67.78309367,372.9243486,3.787285549,0.017705147
67.76538852,369.1370631,3.887285549,-0.022294853
67.78768337,365.2497775,3.987285549,0.017705147
67.76997822,361.262492,4.087285549,-0.022294853
67.79227308,357.1752064,4.187285549,0.017705147
67.77456793,352.9879209,4.287285549,-0.022294853
67.79686278,348.7006353,4.387285549,0.017705147
67.77915763,344.3133498,4.487285549,-0.022294853
67.80145249,339.8260642,4.587285549,0.017705147
67.78374734,335.2387787,4.687285549,-0.022294853
67.80604219,330.5514931,4.787285549,0.017705147
67.78833704,325.7642076,4.887285549,-0.022294853
67.8106319,320.876922,4.987285549,0.017705147
67.79292675,315.8896365,4.975446968,0.143512662
67.64941409,310.9141895,4.969463115,0.273122281
67.3762918,305.9447264,4.969463115,0.406327362
66.96996444,300.9752633,4.975568803,0.542916881
66.42704756,295.9996945,4.987894573,0.68267569
65.74437187,291.0117999,5.006547245,0.825384781
64.91898709,286.0052527,5.031625926,0.970821552
63.94816554,280.9736267,5.063221898,1.118760076
62.82940546,275.9104048,5.101418499,1.26897138
61.56043408,270.8089863,5.146291027,1.421223719
60.13921036,265.6626953,5.197906648,1.575282864
58.5639275,260.4647887,5.249522269,1.729342009
56.83458549,255.2152664,5.30113789,1.883401155
54.95118434,249.9141285,5.40113789,1.843401155
53.10778318,244.5129906,5.50113789,1.803401155
51.30438203,239.0118527,5.60113789,1.763401155
49.54098087,233.4107148,5.70113789,1.723401155
47.81757972,227.7095769,5.80113789,1.683401155
46.13417856,221.9084391,5.90113789,1.643401155
44.49077741,216.0073012,6.00113789,1.603401155
42.88737625,210.0061633,6.10113789,1.563401155
41.3239751,203.9050254,6.20113789,1.523401155
39.80057394,197.7038875,6.30113789,1.483401155
38.31717279,191.4027496,6.40113789,1.443401155
36.87377163,185.0016117,6.50113789,1.403401155
35.47037048,178.5004738,6.60113789,1.363401155
34.10696933,171.8993359,6.70113789,1.323401155
32.78356817,165.198198,6.80113789,1.283401155
31.50016702,158.3970602,6.90113789,1.243401155
30.25676586,151.4959223,7.00113789,1.203401155
29.05336471,144.4947844,7.10113789,1.163401155
27.88996355,137.3936465,7.20113789,1.123401155
26.7665624,130.1925086,7.30113789,1.083401155
25.68316124,122.8913707,7.40113789,1.043401155
24.63976009,115.4902328,7.50113789,1.003401155
23.63635893,107.9890949,7.60113789,0.963401155
22.67295778,100.387957,7.70113789,0.923401155
21.74955662,92.68681914,7.80113789,0.883401155
20.86615547,84.88568125,7.90113789,0.843401155
20.02275432,76.98454336,7.90113789,0.843401155
19.17935316,69.08340547,7.90113789,0.843401155
293.9423845,431.9,0,0
293.9423845,431.9,-0.1,0.04
293.9023845,432,-0.2,0
293.9023845,432.2,-0.3,0.04
293.8623845,432.5,-0.4,0
293.8623845,432.9,-0.5,0.04
293.8223845,433.4,-0.6,0
293.8223845,434,-0.7,0.04
293.7823845,434.7,-0.8,0
293.7823845,435.5,-0.899878165,0.046979899
293.7354046,436.3998782,-0.999390975,0.020931194
293.7144734,437.3992691,-1.098295355,0.001836887
293.7126365,438.4975645,-1.196348968,-0.010328493
293.722965,439.6939135,-1.293310519,0.064401142
293.6585639,440.987224,-1.388940039,0.065983481
293.5925804,442.376164,-1.482999184,0.07436786
293.5182125,443.8591632,-1.575251523,0.089495331
293.4287172,445.4344147,-1.665462827,0.11129873
293.3174185,447.0998776,-1.753401351,0.139702758
293.1777157,448.8532789,-1.838838122,0.174624077
293.0030916,450.692117,-1.921547213,0.215971406
292.7871202,452.6136642,-2.001306023,0.263645635
292.5234746,454.6149703,-2.077895541,0.317539948
292.2059346,456.6928658,-2.151100622,0.377539948
291.8283947,458.8439664,-2.220710241,0.443523801
291.3848709,461.0646767,-2.286517756,0.515362381
290.8695085,463.3511944,-2.348321155,0.592919432
290.2765891,465.6995156,-2.405923305,0.676051727
289.6005374,468.1054389,-2.459132194,0.764609249
288.8359281,470.5645711,-2.512341083,0.853166771
287.9827613,473.0769122,-2.565549971,0.941724293
287.041037,475.6424621,-2.61875886,1.030281814
286.0107552,478.261221,-2.671967748,1.118839336
284.8919159,480.9331887,-2.725176637,1.207396858
283.684519,483.6583654,-2.778385526,1.29595438
282.3885647,486.4367509,-2.831594414,1.384511902
281.0040527,489.2683453,-2.884803303,1.473069424
279.5309833,492.1531486,-2.938012191,1.561626946
277.9693564,495.0911608,-2.99122108,1.650184468
276.3191719,498.0823819,-3.044429969,1.73874199
274.5804299,501.1268119,-2.944429969,1.69874199
272.8816879,504.0712418,-2.844429969,1.65874199
271.2229459,506.9156718,-2.744429969,1.61874199
269.604204,509.6601018,-2.644429969,1.57874199
268.025462,512.3045317,-2.544429969,1.53874199
266.48672,514.8489617,-2.444429969,1.49874199
264.987978,517.2933917,-2.344429969,1.45874199
263.529236,519.6378216,-2.244429969,1.41874199
262.110494,521.8822516,-2.144429969,1.37874199
260.731752,524.0266816,-2.044429969,1.33874199
259.39301,526.0711115,-1.944429969,1.29874199
258.094268,528.0155415,-1.844429969,1.25874199
256.835526,529.8599715,-1.897638857,1.347299512
255.4882265,531.7576103,-1.950847746,1.435857034
254.0523695,533.7084581,-2.004056635,1.524414556
252.5279549,535.7125147,-2.057265523,1.612972078
250.9149829,537.7697802,-2.110474412,1.7015296
249.2134533,539.8802547,-2.1636833,1.790087122
247.4233661,542.043938,-2.216892189,1.878644644
245.5447215,544.2608301,-2.270101078,1.967202165
243.5775193,546.5309312,-2.323309966,2.055759687
241.5217596,548.8542412,-2.376518855,2.144317209
239.3774424,551.23076,-2.429727744,2.232874731
237.1445677,553.6604878,-2.482936632,2.321432253
234.8231355,556.1434244,-2.536145521,2.409989775
232.4131457,558.6795699,-2.589354409,2.498547297
229.9145984,561.2689244,-2.642563298,2.587104819
227.3274936,563.9114877,-2.695772187,2.675662341
224.6518312,566.6072598,-2.748981075,2.764219863
221.8876114,569.3562409,-2.802189964,2.852777385
219.034834,572.1584309,-2.855398853,2.941334907
216.0934991,575.0138297,-2.908607741,3.029892429
213.0636066,577.9224375,-2.96181663,3.118449951
209.9451567,580.8842541,-2.86181663,3.078449951
206.8667067,583.7460707,-2.76181663,3.038449951
203.8282568,586.5078874,-2.66181663,2.998449951
200.8298068,589.169704,-2.56181663,2.958449951
197.8713569,591.7315206,-2.46181663,2.918449951
194.9529069,594.1933372,-2.36181663,2.878449951
192.074457,596.5551539,-2.26181663,2.838449951
189.236007,598.8169705,-2.16181663,2.798449951
186.4375571,600.9787871,-2.06181663,2.758449951
183.6791071,603.0406038,-1.96181663,2.718449951
180.9606572,605.0024204,-1.86181663,2.678449951
178.2822072,606.864237,-1.76181663,2.638449951
175.6437573,608.6260537,-1.66181663,2.598449951
173.0453073,610.2878703,-1.715025518,2.687007473
170.3582999,612.0028958,-1.768234407,2.775564995
167.5827349,613.7711302,-1.821443296,2.864122516
164.7186123,615.5925735,-1.874652184,2.952680038
161.7659323,617.4672257,-1.927861073,3.04123756
158.7246947,619.3950868,-1.981069962,3.129795082
155.5948997,621.3761567,-2.03427885,3.218352604
152.3765471,623.4104356,-2.087487739,3.306910126
149.0696369,625.4979233,-2.140696627,3.395467648
145.6741693,627.6386199,-2.193905516,3.48402517
142.1901441,629.8325255,-2.093905516,3.44402517
138.7461189,631.926431,-1.993905516,3.40402517
135.3420938,633.9203365,-1.893905516,3.36402517
131.9780686,635.814242,-1.793905516,3.32402517
128.6540434,637.6081475,-1.693905516,3.28402517
125.3700183,639.302053,-1.593905516,3.24402517
122.1259931,640.8959586,-1.493905516,3.20402517
118.9219679,642.3898641,-1.393905516,3.16402517
115.7579428,643.7837696,-1.293905516,3.12402517
112.6339176,645.0776751,-1.193905516,3.08402517
109.5498924,646.2715806,-1.093905516,3.04402517
106.5058672,647.3654861,-0.993905516,3.00402517
103.5018421,648.3593917,-0.893905516,2.96402517
100.5378169,649.2532972,-0.793905516,2.92402517
97.61379173,650.0472027,-0.693905516,2.88402517
94.72976656,650.7411082,-0.593905516,2.84402517
91.88574139,651.3350137,-0.493905516,2.80402517
89.08171622,651.8289192,-0.393905516,2.76402517
86.31769105,652.2228248,-0.293905516,2.72402517
83.59366588,652.5167303,-0.193905516,2.68402517
80.90964071,652.7106358,-0.093905516,2.64402517
78.26561554,652.8045413,0.006094484,2.60402517
75.66159037,652.7984468,0.106094484,2.56402517
73.0975652,652.6923523,0.007190105,2.544930863
70.55263434,652.6851622,-0.092322705,2.518882157
68.03375218,652.7774849,-0.192200871,2.485862057
65.54789012,652.9696858,-0.292079036,2.452841956
63.09504817,653.2617648,-0.391957201,2.419821855
60.67522631,653.653722,-0.491835367,2.386801755
58.28842456,654.1455574,-0.391835367,2.346801755
55.9416228,654.5373928,-0.291835367,2.306801755
53.63482105,654.8292281,-0.191835367,2.266801755
51.36801929,655.0210635,-0.091835367,2.226801755
49.14121754,655.1128989,0.008164633,2.186801755
46.95441578,655.1047342,0.108164633,2.146801755
44.80761403,654.9965696,0.008164633,2.106801755
42.70081227,654.988405,-0.091713532,2.059821855
40.64099042,655.0801185,-0.191226342,2.005870561
38.63511986,655.2713448,-0.290130721,1.944964868
36.69015499,655.5614756,-0.388184335,1.877130248
34.81302474,655.9496599,-0.485145886,1.802400612
33.01062413,656.4348058,-0.385145886,1.762400612
31.24822352,656.8199517,-0.285145886,1.722400612
29.52582291,657.1050976,-0.185145886,1.682400612
27.84342229,657.2902434,-0.085145886,1.642400612
26.20102168,657.3753893,0.014854114,1.602400612
24.59862107,657.3605352,0.114854114,1.562400612
23.03622046,657.2456811,0.214854114,1.522400612
21.51381984,657.030827,0.314854114,1.482400612
20.03141923,656.7159729,0.217892564,1.407670977
18.62374825,656.4980803,0.122263044,1.326088639
17.29765962,656.3758173,0.028203898,1.23770426
16.05995536,656.3476134,0.128203898,1.19770426
14.8622511,656.2194095,0.228203898,1.15770426
13.70454684,655.9912056,0.328203898,1.11770426
12.58684258,655.6630017,0.428203898,1.07770426
11.50913832,655.2347978,0.528203898,1.03770426
10.47143406,654.7065939,0.448445089,0.91003003
9.561404029,654.2581488,0.37185557,0.776135718
8.785268311,653.8862932,0.29865049,0.636135718
8.149132594,653.5876427,0.22904087,0.490151865
7.658980729,653.3586019,0.163233356,0.338313284
7.320667445,653.1953685,0.101429957,0.180756234
7.139911211,653.0939385,0.043827806,0.017623939
7.122287273,653.0501107,-0.009381082,-0.150933583
7.273220856,653.0594918,-0.062589971,-0.239491105
7.512711962,653.1220818,-0.11579886,-0.328048627
7.840760589,653.2378807,-0.169007748,-0.416606149
8.257366738,653.4068884,-0.222216637,-0.505163671
8.762530409,653.629105,-0.275425525,-0.593721193
9.356251602,653.9045306,-0.328634414,-0.682278715
10.03853032,654.233165,-0.381843303,-0.770836237
10.80936655,654.6150083,-0.435052191,-0.859393759
11.66876031,655.0500605,-0.48826108,-0.947951281
12.61671159,655.5383216,-0.541469968,-1.036508803
13.6532204,656.0797915,-0.594678857,-1.125066325
14.77828672,656.6744704,-0.647887746,-1.213623847
15.99191057,657.3223581,-0.701096634,-1.302181369
17.29409194,658.0234548,-0.601096634,-1.262181369
18.55627331,658.6245514,-0.501096634,-1.222181369
19.77845467,659.125648,-0.401096634,-1.182181369
20.96063604,659.5267447,-0.301096634,-1.142181369
22.10281741,659.8278413,-0.201096634,-1.102181369
23.20499878,660.0289379,-0.101096634,-1.062181369
24.26718015,660.1300346,-0.001096634,-1.022181369
25.28936152,660.1311312,0.098903366,-0.982181369
26.27154289,660.0322278,0.198903366,-0.942181369
27.21372425,659.8333245,0.298903366,-0.902181369
28.11590562,659.5344211,0.398903366,-0.862181369
28.97808699,659.1355177,0.498903366,-0.822181369
29.80026836,658.6366144,0.598903366,-0.782181369
30.58244973,658.037711,0.698903366,-0.742181369
31.3246311,657.3388076,0.798903366,-0.702181369
32.02681247,656.5399043,0.898903366,-0.662181369
32.68899383,655.6410009,0.998903366,-0.622181369
33.3111752,654.6420975,1.098903366,-0.582181369
33.89335657,653.5431942,1.198903366,-0.542181369
34.43553794,652.3442908,1.298903366,-0.502181369
34.93771931,651.0453874,1.398903366,-0.462181369
35.39990068,649.6464841,1.498903366,-0.422181369
35.82208205,648.1475807,1.598903366,-0.382181369
36.20426341,646.5486773,1.698903366,-0.342181369
36.54644478,644.849774,1.798903366,-0.302181369
36.84862615,643.0508706,1.898903366,-0.262181369
37.11080752,641.1519672,1.998903366,-0.222181369
